,municipio,codEstacao,uf,nomeEstacao,latitude,longitude,datahora,valorMedida,semana,hora,data
341908,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 16:00:00,0.39,5,16,2025-01-28
341909,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 16:10:00,0.2,5,16,2025-01-28
341910,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 16:20:00,0.39,5,16,2025-01-28
341911,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 16:30:00,0.39,5,16,2025-01-28
341912,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 16:40:00,0.2,5,16,2025-01-28
341913,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 16:50:00,0.39,5,16,2025-01-28
341914,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 17:00:00,0.39,5,17,2025-01-28
341915,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 17:10:00,0.59,5,17,2025-01-28
341916,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 17:20:00,0.2,5,17,2025-01-28
341917,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 17:30:00,0.59,5,17,2025-01-28
341918,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 17:40:00,0.2,5,17,2025-01-28
341919,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 17:50:00,0.39,5,17,2025-01-28
341920,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 18:00:00,0.39,5,18,2025-01-28
341921,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 18:10:00,0.2,5,18,2025-01-28
341922,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 18:20:00,0.39,5,18,2025-01-28
341923,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 18:30:00,0.39,5,18,2025-01-28
341924,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 18:40:00,0.2,5,18,2025-01-28
341925,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 18:50:00,0.39,5,18,2025-01-28
341926,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 19:00:00,0.39,5,19,2025-01-28
341927,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 19:10:00,0.2,5,19,2025-01-28
341928,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 19:20:00,0.39,5,19,2025-01-28
341929,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 19:30:00,0.2,5,19,2025-01-28
341930,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 19:40:00,0.39,5,19,2025-01-28
341931,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 19:50:00,0.39,5,19,2025-01-28
341932,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 20:00:00,0.39,5,20,2025-01-28
341933,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 20:10:00,0.2,5,20,2025-01-28
341934,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 20:20:00,0.39,5,20,2025-01-28
341935,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 20:30:00,0.39,5,20,2025-01-28
341936,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 20:40:00,0.2,5,20,2025-01-28
341937,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 20:50:00,0.39,5,20,2025-01-28
341938,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 21:00:00,0.2,5,21,2025-01-28
341939,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 21:10:00,0.39,5,21,2025-01-28
341940,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 21:20:00,0.2,5,21,2025-01-28
341941,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 21:30:00,0.2,5,21,2025-01-28
341942,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 22:00:00,0.2,5,22,2025-01-28
341943,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 22:10:00,0.2,5,22,2025-01-28
341944,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 22:40:00,0.2,5,22,2025-01-28
341945,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 22:50:00,0.2,5,22,2025-01-28
341946,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 23:10:00,0.2,5,23,2025-01-28
341947,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 23:20:00,0.2,5,23,2025-01-28
341948,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 23:30:00,0.2,5,23,2025-01-28
341949,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-28 23:50:00,0.2,5,23,2025-01-28
341950,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 00:00:00,0.2,5,0,2025-01-29
341951,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 00:10:00,0.2,5,0,2025-01-29
341952,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 00:20:00,0.2,5,0,2025-01-29
341953,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 00:30:00,0.2,5,0,2025-01-29
341954,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 00:40:00,0.2,5,0,2025-01-29
341955,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 01:00:00,0.2,5,1,2025-01-29
341956,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 01:10:00,0.2,5,1,2025-01-29
341957,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 01:30:00,0.2,5,1,2025-01-29
341958,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 01:40:00,0.2,5,1,2025-01-29
341959,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 02:00:00,0.2,5,2,2025-01-29
341960,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 02:10:00,0.2,5,2,2025-01-29
341961,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 02:30:00,0.2,5,2,2025-01-29
341962,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 02:40:00,0.2,5,2,2025-01-29
341963,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 03:00:00,0.2,5,3,2025-01-29
341964,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 03:20:00,0.2,5,3,2025-01-29
341965,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 03:40:00,0.2,5,3,2025-01-29
341966,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 04:00:00,0.2,5,4,2025-01-29
341967,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 04:10:00,0.0,5,4,2025-01-29
341968,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 04:20:00,0.2,5,4,2025-01-29
341969,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 04:30:00,0.2,5,4,2025-01-29
341970,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 04:50:00,0.2,5,4,2025-01-29
341971,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 05:10:00,0.2,5,5,2025-01-29
341972,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 05:20:00,0.2,5,5,2025-01-29
341973,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 05:30:00,0.2,5,5,2025-01-29
341974,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 05:50:00,0.2,5,5,2025-01-29
341975,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 06:10:00,0.2,5,6,2025-01-29
341976,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 06:40:00,0.2,5,6,2025-01-29
341977,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 06:50:00,0.2,5,6,2025-01-29
341978,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 07:10:00,0.2,5,7,2025-01-29
341979,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 07:20:00,0.2,5,7,2025-01-29
341980,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 07:40:00,0.2,5,7,2025-01-29
341981,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 08:00:00,0.2,5,8,2025-01-29
341982,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 08:10:00,0.2,5,8,2025-01-29
341983,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 08:20:00,0.2,5,8,2025-01-29
341984,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 08:30:00,0.2,5,8,2025-01-29
341985,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 08:50:00,0.2,5,8,2025-01-29
341986,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 09:00:00,0.2,5,9,2025-01-29
341987,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 09:10:00,0.0,5,9,2025-01-29
341988,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 09:20:00,0.2,5,9,2025-01-29
341989,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 09:30:00,0.2,5,9,2025-01-29
341990,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 09:40:00,0.2,5,9,2025-01-29
341991,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 10:00:00,0.2,5,10,2025-01-29
341992,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 10:10:00,0.2,5,10,2025-01-29
341993,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 10:20:00,0.2,5,10,2025-01-29
341994,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 10:40:00,0.2,5,10,2025-01-29
341995,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 10:50:00,0.2,5,10,2025-01-29
341996,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 11:10:00,0.2,5,11,2025-01-29
341997,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 11:20:00,0.2,5,11,2025-01-29
341998,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 11:30:00,0.2,5,11,2025-01-29
341999,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 11:40:00,0.2,5,11,2025-01-29
342000,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 12:00:00,0.2,5,12,2025-01-29
342001,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 12:10:00,0.0,5,12,2025-01-29
342002,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 12:20:00,0.2,5,12,2025-01-29
342003,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 12:50:00,0.2,5,12,2025-01-29
342004,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 13:10:00,0.0,5,13,2025-01-29
342005,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 14:10:00,0.0,5,14,2025-01-29
342006,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 14:20:00,0.2,5,14,2025-01-29
342007,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 14:30:00,0.2,5,14,2025-01-29
342008,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 14:50:00,0.2,5,14,2025-01-29
342009,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 15:10:00,0.2,5,15,2025-01-29
342010,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 15:30:00,0.2,5,15,2025-01-29
342011,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 15:40:00,0.2,5,15,2025-01-29
342012,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 16:00:00,0.2,5,16,2025-01-29
342013,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 16:10:00,0.0,5,16,2025-01-29
342014,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 16:30:00,0.2,5,16,2025-01-29
342015,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 16:50:00,0.2,5,16,2025-01-29
342016,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 17:10:00,0.2,5,17,2025-01-29
342017,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 17:30:00,0.2,5,17,2025-01-29
342018,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 17:50:00,0.2,5,17,2025-01-29
342019,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 18:10:00,0.2,5,18,2025-01-29
342020,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 18:40:00,0.2,5,18,2025-01-29
342021,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 18:50:00,0.2,5,18,2025-01-29
342022,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 19:10:00,0.2,5,19,2025-01-29
342023,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 19:20:00,0.2,5,19,2025-01-29
342024,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 19:30:00,0.2,5,19,2025-01-29
342025,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 19:40:00,0.2,5,19,2025-01-29
342026,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 20:00:00,0.2,5,20,2025-01-29
342027,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 20:10:00,0.2,5,20,2025-01-29
342028,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 20:20:00,0.2,5,20,2025-01-29
342029,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 20:30:00,0.2,5,20,2025-01-29
342030,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 20:40:00,0.2,5,20,2025-01-29
342031,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 20:50:00,0.39,5,20,2025-01-29
342032,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 21:00:00,0.2,5,21,2025-01-29
342033,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 21:20:00,0.2,5,21,2025-01-29
342034,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 21:30:00,0.2,5,21,2025-01-29
342035,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 21:40:00,0.2,5,21,2025-01-29
342036,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 21:50:00,0.2,5,21,2025-01-29
342037,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 22:00:00,0.2,5,22,2025-01-29
342038,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 22:10:00,0.2,5,22,2025-01-29
342039,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 22:20:00,0.2,5,22,2025-01-29
342040,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 22:30:00,0.2,5,22,2025-01-29
342041,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 22:40:00,0.2,5,22,2025-01-29
342042,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 22:50:00,0.2,5,22,2025-01-29
342043,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 23:10:00,0.2,5,23,2025-01-29
342044,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 23:20:00,0.2,5,23,2025-01-29
342045,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 23:30:00,0.2,5,23,2025-01-29
342046,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 23:40:00,0.2,5,23,2025-01-29
342047,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-29 23:50:00,0.39,5,23,2025-01-29
342048,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 00:00:00,0.2,5,0,2025-01-30
342049,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 00:10:00,0.2,5,0,2025-01-30
342050,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 00:20:00,0.2,5,0,2025-01-30
342051,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 00:30:00,0.2,5,0,2025-01-30
342052,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 00:40:00,0.2,5,0,2025-01-30
342053,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 00:50:00,0.39,5,0,2025-01-30
342054,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 01:00:00,0.2,5,1,2025-01-30
342055,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 01:10:00,0.39,5,1,2025-01-30
342056,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 01:20:00,0.2,5,1,2025-01-30
342057,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 01:30:00,0.2,5,1,2025-01-30
342058,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 01:40:00,0.39,5,1,2025-01-30
342059,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 01:50:00,0.2,5,1,2025-01-30
342060,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 02:00:00,0.2,5,2,2025-01-30
342061,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 02:10:00,0.2,5,2,2025-01-30
342062,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 02:20:00,0.39,5,2,2025-01-30
342063,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 02:30:00,0.2,5,2,2025-01-30
342064,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 02:40:00,0.2,5,2,2025-01-30
342065,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 02:50:00,0.2,5,2,2025-01-30
342066,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 03:00:00,0.39,5,3,2025-01-30
342067,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 03:10:00,0.2,5,3,2025-01-30
342068,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 03:20:00,0.2,5,3,2025-01-30
342069,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 03:30:00,0.2,5,3,2025-01-30
342070,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 03:40:00,0.2,5,3,2025-01-30
342071,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 03:50:00,0.39,5,3,2025-01-30
342072,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 04:00:00,0.2,5,4,2025-01-30
342073,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 04:10:00,0.2,5,4,2025-01-30
342074,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 04:20:00,0.39,5,4,2025-01-30
342075,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 04:30:00,0.2,5,4,2025-01-30
342076,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 04:40:00,0.2,5,4,2025-01-30
342077,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 04:50:00,0.2,5,4,2025-01-30
342078,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 05:00:00,0.2,5,5,2025-01-30
342079,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 05:10:00,0.2,5,5,2025-01-30
342080,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 05:20:00,0.2,5,5,2025-01-30
342081,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 05:30:00,0.2,5,5,2025-01-30
342082,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 05:40:00,0.2,5,5,2025-01-30
342083,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 05:50:00,0.2,5,5,2025-01-30
342084,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 06:00:00,0.2,5,6,2025-01-30
342085,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 06:10:00,0.2,5,6,2025-01-30
342086,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 06:20:00,0.2,5,6,2025-01-30
342087,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 06:30:00,0.2,5,6,2025-01-30
342088,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 06:40:00,0.2,5,6,2025-01-30
342089,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 06:50:00,0.2,5,6,2025-01-30
342090,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 07:00:00,0.2,5,7,2025-01-30
342091,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 07:10:00,0.0,5,7,2025-01-30
342092,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 07:20:00,0.2,5,7,2025-01-30
342093,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 07:30:00,0.2,5,7,2025-01-30
342094,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 07:40:00,0.2,5,7,2025-01-30
342095,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 07:50:00,0.2,5,7,2025-01-30
342096,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 08:00:00,0.2,5,8,2025-01-30
342097,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 08:10:00,0.2,5,8,2025-01-30
342098,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 08:20:00,0.2,5,8,2025-01-30
342099,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 08:30:00,0.2,5,8,2025-01-30
342100,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 08:40:00,0.2,5,8,2025-01-30
342101,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 09:00:00,0.2,5,9,2025-01-30
342102,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 09:10:00,0.2,5,9,2025-01-30
342103,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 09:20:00,0.2,5,9,2025-01-30
342104,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 09:30:00,0.2,5,9,2025-01-30
342105,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 09:50:00,0.2,5,9,2025-01-30
342106,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 10:00:00,0.2,5,10,2025-01-30
342107,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 10:10:00,0.2,5,10,2025-01-30
342108,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 10:20:00,0.2,5,10,2025-01-30
342109,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 10:50:00,0.2,5,10,2025-01-30
342110,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 11:00:00,0.2,5,11,2025-01-30
342111,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 11:10:00,0.2,5,11,2025-01-30
342112,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 11:20:00,0.2,5,11,2025-01-30
342113,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 11:40:00,0.2,5,11,2025-01-30
342114,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 11:50:00,0.2,5,11,2025-01-30
342115,SÃO PAULO,355030811A,SP,AC Santana,"-23,50248","-46,628836",2025-01-30 12:10:00,0.2,5,12,2025-01-30
